ID	url	title	snippet
13.64	http://www.accmakina.com/	ACC Makina	Ram-ramöz makinelerini imalatı, şirketle ilgili güncel haberler, teknik bilgiler.
13.65	http://www.mersan.com.tr/	Mersan Paslanmaz Makine	Tekstil makineleri üretmektedir
13.66	http://www.danismakine.com.tr/	Danış Makine	Jean kumaş yıkama, taşlama, sıkma ve kurutma makineleri
13.67	http://www.anmak.com/	Anmak Makine	Halı bitirme hatları, lark makinesi, traş makinesi, çiti makinesi.
13.68	http://www.dilmenler.com.tr/	Dilmenler Makina	Terbiye ve Boya makineleri imalatı. Şirket profili, ürünler, erişim ve ulaşım bilgileri.
13.69	http://www.demsan.com/	Demsan Tekstil Makina	Rulo sarma, tambur, katlama ve kurşun dikme makinaları üretimi.
13.70	http://www.epaakin.com/	Epa Akın	Gömlek ve pantolon tekstil makineleri satışı.
13.71	http://www.nitorme.com/	Nit Örme Tekstil Sanayi	Örme makineleri için yedek parça imalatı ve ithalatı yapan firmanın tarihçesi, ürünleri, iletişim bilgileri, ikinci el alım satım bilgileri bulunmakta.
13.72	http://www.kmskuba.com/	Kms Kuba	Remayöz, teğel, örgü makinaları üreten firmanın ürünler hakkında bilgiler, videolar, montaj kitapçığı ve iletişim bilgileri buşunuyor.
13.73	http://www.tekstilservis.com/	Tekstil Servis Mümessillik	Tekstil makinaları mümessilik, satış ve servisi.
13.74	http://www.katermak.com.tr	KaterMak Kapitone Makineleri	Yatak, kanepe, ev tekstili, konfeksiyon branşlarına yönelik kapitone makinaları üretimi.
13.75	http://www.atakan.com/	Atakan Endüstri Makinaları	Dış giyim, deri, döşeme makinaları üretimi.
13.76	http://www.erlermakina.com.tr/	Erler Makine	Çeşitli markalara ait tekstil makineleri mümesilliği.
13.77	http://www.senteks.com/	Senteks	Yağdanlık, yuvarlak örgü, baskı makineleri, ölçüm cihazları ve iğneler.
13.78	http://www.cihanmakina.com/	Cihan Makina	Tekstil ve konfeksiyon otomasyonu makineleri ithalatı
13.79	http://www.atlantikas.com.tr/	Atlantik Makina Sanayi	Endüstriyel çamaşırhane, kuru temizleme, ütüleme, tekstil yıkama makinaları üretimi.
13.80	http://www.silter.com.tr	Silter Ütü	Endüstriyel kullanım amaçlı ütü üretimi yapan firmanın ürün ve iletişim bilgileri yer alıyor.
13.81	http://www.yektas.com/	Yektaş	Firma hakkında, ürünler ve kalite.
13.82	http://www.polyteks.com/	Polyteks	İplik üreticisi firmanın ürün tanıtım, firma ve iletişim bilgilerinin yer aldığı web sitesi.
13.83	http://www.novafilament.com/	Nova Filament	PP'den mamul tekstil ürünleri, üretim tablosu, ürün çeşitleri.
13.84	http://www.ertantekstil.com/	Ertan Tekstil	Özellikle çorap sektöründe kullanılan iplik türlerinin temini.
13.85	http://www.erbaltd.com/	Erba Dış Ticaret	Spandex, elastane, naylon ve polyester iplik satışı yapan firmanın profil ve ürün bilgileri bulunuyor.
13.86	http://www.arasiplik.com.tr/	Aras İplik	Rejenere iplik imalatı. Pamuk-polyester ve pamuk-akrilik karışımlı iplik üretimi.
13.87	http://www.gapsan.com.tr/	Gapsan İplik	Melanj ve nopeli iplik imalatı.
13.88	http://www.kumastekstil.com.tr/	Kumaş Tekstil	Boyalı iplik üretimi ve iplik boyama hizmetleri veren firmanın tesis görüntüleri, iletişim bilgileri ve ürün kataloğu bulunuyor.
13.89	http://www.akkok.com.tr/	Akkök	İplik imalatı yapan kuruluşun ürün ve iletişim bilgileri mevcut.
13.90	http://www.itf-evteks.com/	Evteks Fuarı	Ev tekstili fuarı, katılımcılar, tarih ve mekan bilgileri.
13.91	http://www.kumasci.com/	Kumasci.com	Kumaş çeşitleri ve fiyat bilgilerini içeren tekstil portalı.
13.92	http://www.tekstilteknik.com/	Tekstil Teknik	İngilizce, almanca, fransızca, italyanca tekstil terimleri sözlüğü. Tekstil ve ithalat bilgileri.
13.93	http://www.turkishsocks.com/	Türk Çorap Portalı	Türk çorap sektörü ile ilgili haberler, gelismeler, duyurular, firmalar.
13.94	http://www.veneziaderi.com/	Venezia Deri	Döşemelik deri üreten firmanın ürünleri ve firma profil bilgileri bulunuyor.
13.95	http://www.ozderihali.com/	Özderi Tekstil	Deri kimyasalları alımı ve satımı, deri ve deri halı üretimi, ütü ve pres hizmetleri veren firmanın ürün kataloğu, erişim bilgileri ve üretim bilgileri bulunuyor.
13.96	http://www.kozaderi.com.tr/	Koza Deri	Ayakkabı derisi üreten firmanın firma ve ürün bilgileri bulunuyor.
13.97	http://www.ilerideri.com/	İleri Deri	Deri ve yan sanayi ürünleri üretimi yapan firmanın ürün ve iletişim bilgilerinin yer aldığı web sitesi.
13.98	http://www.bersa.com.tr/	Bersa Tekstil	Tekstil sektörüne yönelik boya, kimyasal ithalat ve ihracatı.
13.99	http://www.pisatekstil.com/	Pisa Boya	Kumaş boyama hizmeti sunan firmanın iletişim ve firma bilgilerinin yer aldığı web sitesi.
13.100	http://www.biroltekstilyikama.com/	Birol Tekstil	Kot, penye, triko, keten, kanvas, tensel ve gabardin türü kumaşlarda yıkama hizmetleri.
13.101	http://www.ozsakimya.com/	Özsa Kimyevi Maddeler	Tekstil baskı sektörüne yönelik yerli ve ithal boya ve yardımcı kimyasalları sağlayan kuruluş.
14.1	http://www.nemesis.com.tr/	Nemesis Elektronik Güvenlik Sistemleri	Güvenlik Sistemleri, Hırsız Alarm Sistemleri, CCTV Sistemleri, Yangın İhbar Sistemleri, Kartlı Geçiş Sistemleri
14.2	http://www.teknosisltd.com/	Teknosis Elektrik Elektronik	Yangın algılama ve söndürme sistemleri, UV/IR Flame dedektörleri, CCTV kamera, access (giriş) kontrol, güvenlik, konferans, acil çağrı sistemleri.
14.3	http://www.sbsbilisim.com	SBS Bilişim	CCTV, DVR (dijital video kayıt) ve uzaktan izleme (görüntü transferi) alanlarında faaliyet gösteriyor.
14.4	http://www.tedbirguvenlik.com/	Tedbir Elektronik	CCTV, alarm, yangın, telefon santral, aydınlatma, üst arama, personel devam, bekçi tur sistemleri.
14.5	http://www.sistematikproje.com/	Sistematik Proje	Güvenlik sistemlerinde dijital çözümler, DVR görüntü kayıt ve transfer sistemleri, CCTV güvenlik kameraları, PDKS, kartlı geçiş, kablolu kablosuz alarm sistemleri konularında faaliyet gösteriyor.
14.6	http://www.eksproof.com/	Eksen Mühendislik	Yanıcı ve patlayıcı gaz ortamlarında kullanılan alev sızdırmaz elektrik malzemeleri.
14.7	http://www.regi.com.tr/	Regi Güvenlik Sistemleri	Oto alarm sistemleri ve ekipmanları konusunda faaliyet gösteriyor.
14.8	http://www.onderelektronik.com/	Önder Elektronik	Alarm ve güvenlik hizmetleri, yangın, çevre güvenlik, bina güvenlik sistemleri kurulumu.
14.9	http://www.rotaguvenlik.com	Rota Güvenlik Sistemleri	CCTV sisgemleri, kartlı geçiş sistemi, yangın ihbar sistemi, hırsız ihbar sistemi, çevre güvenlik sistemi
14.10	http://www.starguvenlik.com/	Star Elektronik Güvenlik Sistemleri	CCTV kamera sistemi, gizli kameralar, gizli ses kaydı, güvenlik kamerası, DVR kartları, gece görüşlü kameralar, görüntü transferi, bilgisayara görüntü kaydı, hırsız alarm, görüntülü kapı telefonu alanlarında hizmet veriyor.
14.11	http://www.noktaalarm.com	Nokta Alarm Sistemleri	Hırsız alarmı, ev alarmı, işyeri alarmı, kamera sistemi, CCTV, dijital kayıt sistemi, PDKS, turnike, paradox.
14.12	http://www.smartek.com.tr	Smartek	Yangın algılama, kamera (CCTV), hırsız ihbar, kartlı geçiş, turnike, araç bariyeri, PDKS, data ve telefon yapısal kablolama, seslendirme sistemlerine ilişkin projelendirme, taahhüt, danışmanlık hizmetleri.
14.13	http://www.megametropol.com/	Mega Metropol	Güvenlik sistemleri, CCTV, kablosuz sistemler, yangın ihbar ve alarm çözümleri, DVR.
14.14	http://www.technoface.com	Technoface Güvenlik Sistemleri	Kamera güvenlik ve alarm sistemleri sunuyor.
14.15	http://www.norel.com.tr	Norel Elektronik Ltd.	Jablotron kablolu ve kablosuz güvenlik sistemleri ile ev otomasyon ürünleri Türkiye distribütörü.
14.16	http://www.3s.com.tr	3S Güvenlik Sistemleri	Hırsız alarmı, kamera, gizli kamera, uzaktan izleme sistemleri, yangın alarmı sistemleri, kartlı iris sistemleri, görüntülü kapı telefon sistemleri, bebek izleme sistemleri konularında hizmet veriyor.
14.17	http://www.scs.com.tr	SCS Grup	Elektronik güvenlik sistemleri, özel güvenlik servisi ve Pakline temizlik hizmetleri.
14.18	http://www.teknim.com.tr	Teknim Güvenlik Sistemleri	Vitec alarm sistemleri, Teknim CCTV Access Sistem ve kilitler, güvenlik teknolojisi, dedektör, manyetik kontakt alanlarında hizmet veriyor.
14.19	http://www.teknikelektronik.com	Teknik Elektronik Yangın Algılama ve Söndürme Sistemleri	Adresli, Konvansiyonel Yangın Algılama Sistemleri, Co2, Fm200 Otamatik Söndürme Sistemleri
14.20	http://www.pusulaguvenlik.com	Pusula Elektronik Güvenlik	Elektronik güvenlik ve otomasyon sistemleri konusunda sistem entegrasyonu hizmeti veriyor.
14.21	http://www.rcl.com.tr/	RCL Security Systems	Elektronik güvenlik sistemleri; projelendirme, malzeme seçimi ve temini hizmetleri.
14.22	http://www.tayfelektrik.com	Tayf Elektrik	Kapalı devre güvenlik kamera sistemleri, alarm sistemleri, aydınlatma armatürleri, elektrik plan proje alanlarında hizmet veriyor.
14.23	http://www.teknik-bilisim.com	Teknik Bilişim Güvenlik Sistemleri	Güvenlik sistemleri, ev ve işyeri alarm-kamera sistemleri, personel devam kontrol, dijital geçiş sistemleri, görüntü transfer sistemleri.
14.24	http://www.ncsguvenlik.com/	NCS Güvenlik Sistemleri	Yangın önleme ve söndürmeye yönelik ve güvenlik amaçlı ürünler satışı, referans ve örnek çözümler.
14.25	http://www.kontrolelektronik.com/	Kontrol Elektronik	Güvenlik sistemleri, hırsız alarm sistemleri, CCTV kamera sistemleri, kartlı geçiş kontrol sistemleri ve yangın ihbar sistemleri satışı konusunda hizmet veriyor. Ürünlerin resim ve detayları incelenebilir.
14.26	http://www.selekelektronik.com/	Selek Elektronik	Güvenlik sistemleri satış ve servisi olarak faaliyet gösteriyor. Firmanın referansları incelenebilir.
14.27	http://www.sens.com.tr/	Sens Elektronik Güvenlik Sistemleri	Soygun alarmı, CCTV Kamera Sistem ürünleri hakkında bilgi ve fiyatlar yer alıyor.
14.28	http://www.yanginguvenlik.com.tr/	Yangın ve Güvenlik Dergisi	Sektör hakkında haberler, gelişen teknoloji ürünleri, sektörel reklamlar ve abonelik için iletişim bilgileri yer alıyor.
14.29	http://www.secura-tech.com.tr/	Secura Güvenlik Sistemleri	Satışı yapılan güvenlik ve yangın algılama sistemleri hakkında bilgiler yer alıyor.
14.30	http://www.yontemyangin.com/	Yöntem Yangın Eğitim ve Danışmanlık Hizmetleri	İşletme acil durum eğitim ve danışmanlık hizmetleri, yangın risk analizi ve güvenlik danışmanlığı.
14.31	http://www.yanmadan.com/	Yanmadan Bağımsız Yangın Danışmanlığı	Yangın konusunda komple danışmanlık hizmetleri. Eğitim, proje, malzeme seçimi, firma seçimi.
14.32	http://www.karina.gen.tr/	Karina Tasarım, Danışmanlık ve Eğitim Hizmetleri	Yangın güvenliği ve yangından korunma hizmetleri, ilgili ulusal ve uluslararası kurumlar, çeşitli rapor ve dökümanlar.
14.33	http://www.armetr.com/	ARME İstisnai Eğitim ve Danışmanlık Hizmetleri	Yangın eğitim programları, risk analizi hakkında bilgiler ve referanslar.
14.34	http://www.acildurumegitim.com/	Akademi Acil Durum Eğitim Merkezi	Kurumlara yönelik yangın ve acil durum eğitimi, ayrıca yangın cihazlarının seçimi ve belirli sürelerle denetlenmesi sürecinde danışmanlık hizmetleri veriyor.
14.35	http://www.cag-han.com/	Çağ-Han Danışmanlık	Yangın eğitim programları, iş sağlığı ve güvenliği hizmetlerinin kapsamı konusunda açıklamalar, danışmanlık hizmet referansları ve iletişim bilgileri yer alıyor.
14.36	http://www.pronet.com.tr	Pronet	Güvenlik sistemleri, alarm haber alma merkezi, hizmetler ve referanslar.
14.37	http://www.apeksguvenlik.com/	Apeks Güvenlik	Elektronik hırsız alarm sistemleri, güvenlik kameraları, CCTV kayıt sistemleri, görüntülü kapı telefonu, yangın alarmı, kartlı geçiş, alarm gözlem istasyonu konularında hizmet veriyor.
14.38	http://www.ateksis.com/	Ateksis	Güvenlik, CCTV, kartlı geçiş, yangın algılama, hırsız alarm, kartlı geçiş sistemleri.
14.39	http://www.amatisyazilim.com/	Amatis Yazılım	Personel devam kontrol sistemleri ve maaş hesaplama sistemleri yazılımları üretimi.
14.40	http://www.barisguvenlik.com/	Barış Güvenlik	CCTV kamera, alarm, görüntülü kapı telefonu ve diğer güvenlik sistemleri.
14.41	http://www.azimguvenlik.com.tr/	Azim Güvenlik	Kapalı devre kamera ve güvenlik sistemleri çözümleri sunan firmanın ürün ve hizmet bilgileri.
14.42	http://www.galaxyhavaifisek.com/	Galaxy	Havai fişek uygulamaları, ürünler ve referanslar.
14.43	http://www.teamworks.com.tr	Teamworks	Firmalara özel dış mekan aktiviteleri, eğitim ve yarışmalar düzenlenmekte.
14.44	http://www.izfas.com.tr/	İzmir Fuarcılık Hizmetleri (İzfaş)	İzmir Fuarı organizatörü. İzfaş'ın tarihçesi ve organizasyonu, fuarlar listesi, teknik bilgiler, ulaşım ve konaklama, fotoğraflar, linkler.
14.45	http://www.turkel.com.tr/	Türkel Fuarcılık	Fuar düzenleme ve katılımcı organizasyonu hizmetleri; fuarların listesi, ülke bilgileri, katılımcılar için önemli hususlar ve duyurular.
14.46	http://www.tuyap.com.tr/	Tüyap	İşletmesini yürüttüğü fuar alanları, hizmetleri, Türkiye'de düzenlediği fuarlar ve temsilcisi olduğu çeşitli ülkelerdeki fuarlar hakkında bilgiler.
14.47	http://www.mediaforceonline.com/	MediaForce Fuarcılık	Fuar organizasyonları düzenleme, online yayıncılık, radyo-televizyon ve iletişim, sektörel dergi yayıncılığı hizmetleri.
14.48	http://www.rdf.com.tr/	RDF Fuarcılık	Uluslararası ayakkabı, moda ve yansanayi fuar organizasyonları konusunda fuarcılık hizmetleri.
14.49	http://www.itf-exhibitions.com/	Istanbul Trade Fairs	Istanbul Ticaret Fuarları; fuar düzenleme hizmetleri.
14.50	http://www.eforfair.com/	Efor Fuarcılık ve Organizasyon	Fuar düzenleme ve katılımcı destek hizmetleri.
14.51	http://www.forumfuar.com/	Forum Fuarcılık ve Geliştirme	Yurtiçi ve yurtdışı fuar, sergi ve kongre organizasyon hizmetleri ve ilişkili iş gezisi düzenleme, pazar araştırması, tanıtıma, stand konstrüksiyonu ve danışmanlık hizmetleri.
14.52	http://www.adgfair.com/	ADG Fuarcılık	Firma ve fuar alanı hakkında bilgiler, duyurular, fuar takvimi ve linkler içeriyor.
14.53	http://www.eventus.com.tr/	Eventus Fuarcılık	Yönetim, insan kaynakları ve teknoloji alanında fuar ve konferans düzenleme hizmetleri.
14.54	http://www.ifo.com.tr/	İstanbul Fuar Hizmetleri	Çeşitli sektörlere yönelik fuar organizasyon hizmetleri.
14.55	http://www.davet.com.tr	Davet	Firmanın catering, açılışlar, temel atma törenleri, şirket toplantıları, şirket açılış kokteyleri ve yemek organizasyonlarını tanıtan sitesi.
14.56	http://www.educeviri.com	EDUÇeviri	Tüm dillerde çeviri hizmetleri veren firmanın hizmetleri ve fiyatları hakkında bilgi alınabilir, online gönderi sistemiyle fiyat teklifi istenebilir.
14.57	http://www.ceviri.net	Çeviri.net	Ekspres, genel ve akademik çeviriler, refakat hizmetleri, fiyat listeleri, referanslar ve insan kaynakları.
14.58	http://www.karmatercume.com	Karma Tercüme	Tüm dillerde noter yeminli çeviri ve danışmanlık hizmeti veren firma hakkında bilgiler bulunmakta.
14.59	http://www.atse-tercume.com.tr/	Aysberk Tercüme	Çeşitli dillerde tercüme ve lokalizasyon hizmetleri veriyor.
14.60	http://www.gizemtercume.com/	Gizem Uluslararası Tercüme	Birçok teknik branşta çeviri hizmeti, taahhütler, referanslar, fiyatlandırma.
14.61	http://www.tercueme24.de/	Tercüme24	Türkçe, Almanca, İngilizce her türlü metin ve konuda çeviri hizmetleri.
14.62	http://www.ceviridernegi.org/	Çeviri Derneği	Türkiye'de çevirmenliği geliştirmek için kurulan derneğin tanıtımı, çeviri ve çevirmenlik üzerine bilgiler ve forum bulunuyor.
14.63	http://www.gotranslators.com/Turk/index.htm	GoTranslators	Dünya çeviri dizini, dillere ve uzmanlık alanlarına göre, farklı çeviri hizmetleri veri tabanı.
14.64	http://www.kenbiltercume.com/	Kenbil Tercüme	42 dilde noter yeminli çeviri hizmeti.
14.65	http://www.millenniumtercume.com/	Milenyum Tercüme Bürosu	Her dilde çeviri hizmetleri, simultane ve web çevirileri.
14.66	http://www.sirtercume.com.tr/	Sır Tercüme	Farklı sektörlerde tercüme hizmetleri.
14.67	http://www.dijitaltercume.com/	Dijital Tercüme	40'ın üzerinde dilde yazılı tercüme ve web sayfası çevirisi.
14.68	http://www.igemconsulting.com/	İgem Danışmanlık	Çevre ve ekosistem ve ile ilgili izleme, modelleme, çevresel altyapı, çevresel etki değerlendirme, kirlenme kontrolü ve kapasite geliştirme hizmetleri; yayınlar ve referanslar.
14.69	http://www.itc.com.tr/	ITC - İleri Teknoloji Merkezi	İleri teknolojiler konusunda danışmanlık hizmetleri sunan şirketin web sitesi.
14.70	http://www.alexstewart.com.tr/	Alex Stewart Uluslararası Gözetim	Gözetim ve expertiz hizmetleri, servisler, ekipler, bağlı bulunulan kuruluşlar.
14.71	http://www.mavicevre.com/	Mavi Çevre	Kentsel danışmanlık ve mühendislik temelinde iş yapan firma bilgileri.
14.72	http://www.dapaturk.com/	DAPA Türk	Araştırma, projelendirme ve planlama ile danışmanlık alanlarında hizmet veren firma bilgileri yeralmakta.
14.73	http://www.ydd.org.tr/	Yönetim Danışmanları Derneği	Dernek amaçları, meslek ilkeleri, üyeler, faaliyetler.
14.74	http://www.sampasnano.com/	Sampaş Nanoteknoloji	Yerli sanayi için teknoloji danışmanlığı hizmeti veren firmanın kurumsal bilgilerini ve nanoteknoloji ile ilgili bilgiler içeriyor.
14.75	http://www.zereda.com/	Zela Mevzuat Danışmanlık ve Evrak Takip Hizmetleri	Firma ve hizmetleri hakkında bilgiler, mevzuat arşivi ve referansları yer alıyor.
14.76	http://www.hermesedu.com.tr	HERMES Yönetim Danışmanlığı ve Eğitim Merkezi	Yönetici eğitimleri, danışmanlık hizmetleri, çeviri hizmetleri, İngilizce eğitimleri veren şirketin web sitesi.
14.77	http://www.bogaziciegitim.com.tr/	Boğaziçi Eğitim İletişim Organizasyon	Yönetim danışmanlığı ve eğitimi; halkla ilişkiler, muhasebe finans, dış ticaret, pazarlama, toplam kalite, insan kaynakları danışmanlık ve eğitim programları
14.78	http://www.strata.com.tr	Strata Eğitim ve Danışmanlık	İş dünyasına yönelik eğitim ve danışmanlık hizmetleri. Açık kurslar, kurumsal eğitim programları, danışmanlık ve yazılım hizmetleri.
14.79	http://www.masterstraining-int.com	Masters Training International	Her düzeydeki şirket yönetici ve çalışanlarına yönelik kısa süreli yaratıcı eğitim programları ve kişisel gelişime yönelik eğitim çözümleri.
14.80	http://mckym.baskent.edu.tr/	Kalite Yönetimi Merkezi	Başkent Üniversitesi öğretim üyesi Mithat Çoruh tarafından Kalite Yönetimi Merkezi (MÇKYM) hakkında makalalerin yayınlandığı kişisel site.
14.81	http://www.kalder.org/	Türkiye Kalite Derneği (Kalder)	Derneğin etkinlikleri, yayınları, hizmetleri, ödüller ve şube bilgileri yer alıyor.
14.82	http://www.turkak.org.tr/	Türk Akreditasyon Kurumu (TÜRKAK)	Akredite kuruluşlar, akreditasyon başvuruları, kurumun amacı, organları, ilgili mevzuat, duyurular ve haberler yer alıyor.
14.83	http://www.artekmuhendislik.com/	Artek Mühendislik	Çevre 14001, kalite 9000, iş sağlığı 18001 danışmanlığı ve eğitimleri, ölçüm ve analiz hizmetleri.
14.84	http://www.bbsas.com.tr/	BBS	Akredite TUV Cert sertifika belgelendirme kuruluşu.
14.85	http://www.bureauveritas.com.tr/	Bureau Veritas Türkiye	Uluslararası bağımsız gözetim, uygunluk kontrolü, denetim, kalite, çevre, sağlık ve risk önleme hizmetleri sunan şirketin web sitesi.
14.86	http://www.tfyd.org.tr	Türkiye Fuar Yapımcıları Derneği (TFYD)	Fuarcılık sektöründe faaliyette bulunan kuruluşların sektör derneği.
14.87	http://www.fuartakip.com/	FuarTakip.com	Türkiye'de ve diğer ülkelerde düzenlenen fuarlar hakkında bilgiler.
14.88	http://www.fuarplus.com/	Fuarplus	Türkiye'de ve diğer ülkelerde düzenlenen fuarlar, iş etkinlikleri, kongre ve seminerler, fuar haberleri, organizatörler, fuar alanları ve tedarikçiler hakkında bilgiler.
14.89	http://www.fairs2go.com	Fairs2Go	Sektörlerle ilgili dünyada gerçekleşen organizasyonlarını takip edebilir, fuarlar ile ilgili bilgileri temin edebilirsiniz.
14.90	http://www.duyarlitemizlik.com.tr/	Duyarlı Temizlik	Bina temizlik hizmetleri hakkında bilgiler, insan kaynakları, talep formu ve iletişim adresleri yer alıyor.
14.91	http://www.deca.com.tr	DEÇA Hijyenik ve Kimyasal Temizlik Hizmetleri Ticaret A.Ş.	Yapı temizlik hizmetleri; İş merkezleri, alış-veriş merkezleri, fabrika, otel, inşaat sonu temizlik hizmetleri ve hijyenik mutfak temizlik hizmetleri.
14.92	http://ads.com.tr/safety/	ADS	Yangınla mücadele, kurtarma/korunma ekipmanları satışı, branşlara göre satışı yapılan markalar, ürün örnekleri.
14.93	http://www.hijyenekspres.com/	Hijyen Ekspres	Temizlik sektörüne yönelik, Porto Detergents, Porplast, Porpaper, Porpmop, Garden Port, Clean Port, ve Insect Port markaları altında ürünler ve malzemeler üretir.
14.94	http://www.rizasonmez.com/	SMMM Rıza Sönmez	Sunulan hizmetler, personel bilgileri, faydalı bilgiler, müşterilere yönelik özel bölüm.
14.95	http://www.muhasebem.de/	Bütüner Muhasebe	Almanya´da küçük ve orta büyüklükteki firmalara muhasebe hizmetleri.
14.96	http://www.ozkok.net/	Özkök Mali Müşavirlik	Şirket hakkında bilgiler, pratik öneriler ve makaleler, güncel haberler içeriyor.
14.97	http://www.muratece.com	Murat Ece Denetim SMMM	Vergi danışmanlığı, kurumsal finansman, risk hizmetleri alanlarında hizmetler sunuyor.
14.98	http://www.asimetrik.com.tr	Asimetrik	Ses, ışık, görüntü, konferans ve sinema sistemleri konularında faaliyet gösteriyor.
14.99	http://www.saky.net	Saky Elektronik	Ses görüntü güvenlik sistemleri ve elektronik imalatı.
14.100	http://www.bormuzik.com.tr	Bor Müzik	Müzik aletleri, ses, ışık ve görüntü sistemleri, konularında kiralama hizmetleri vermektedir.
14.101	http://www.aktivizyon.com/	Aktivizyon	Projeksiyon cihazı ve perdeleri, tavan askı aparatları, plazma ve LCD TV'ler, hifi ve ev sineması müzik sistemleri gibi ses-görüntü ürünlerinin satış ve kiralama hizmetleri konusunda faaliyet gösteriyor.
15.1	http://www.rivaahsap.com/	Riva Ahşap	Ahşaptan mamul ayakkabı çekecekleri, elbise fırçaları ve ayak törpüleri; firma profili, ürünler ve iletişim bilgileri yer alıyor.
15.2	http://www.bitkihastanesi.com/	Bitki Hastanesi	İç ve dış mekan bitkileri, özellikleri ve bakımları hakkında bilgi ve makalelerin yer aldığı blog.
15.3	http://www.dogaser.com/	Doğaser Peyzaj	Peyzaj proje ve uygulamaları, bahçe ve kent mobilyaları, havuz ve şelale uygulamaları.
15.4	http://www.ozcanselale.com/	Özcan Şelale	Yapay havuz ve şelale yapımı.
15.5	http://www.gunpeyzaj.com.tr	Gün Peyzaj	Peyzaj üzerine çalışan firmanın tanıtım sayfası.
15.6	http://www.volado.com/	Volado	Saksı ve yapı malzemeleri toptan satışı yapan firmanın tanıtım sitesidir.
15.7	http://www.bellezzamobilya.com/	Bellezza	Bahçe mobilyaları; ürünler ve sipariş formu.
15.8	http://www.baskentpeyzaj.com	Başkent Peyzaj	Hazır rulo çim ve otomatik sulama sistemleri gibi hizmetler veren firmanın tanıtım sitesi.
15.9	http://www.minibahce.com	Mini Bahçe Zirai Danışmanlık	Tohum, yem ve zirai ilaçlar satışı yapan firmanın sitesi.
15.10	http://www.nilartpeyzaj.com/	Nilart Peyzaj ve Çevre Düzenleme	İstanbul Büyükçekmece ilçesinde Bahçeşehir ve Boğazköy mevkiinde bulunan firmanın tanıtım sitesidir.
15.11	http://www.ozkayatasarim.com/	Özkaya Şelale	Yapay şelale ve kaya hizmeti veren firmanın tanıtım sitesi.
15.12	http://www.peyzajportal.com/	Peyzaj Mimarlığı Portalı	Peyzaj mimarları ve peyzaj mimarlığı öğrencileri için proje, tasarım, bitkiler, planlama, bilgi ve kaynak paylaşımı üzerine bir peyzaj mimarisi portalıdır.
15.13	http://www.kardelenpeyzaj.com.tr	Kardelen Peyzaj	Peyzaj uygulama, projelendirme ve bakım hizmetleri sunan firmanın tanıtım sitesidir.
15.14	http://www.turkcim.com	Türkçim Rulo Çim	Hazır rulo çim üretimi, pazarlaması ve uygulaması yapan firma.
15.15	http://www.daricabotanik.net	Darıca Botanik	Peyzaj proje, uygulama ve bakım hizmetleri sunan firmanın tanıtım sayfası.
15.16	http://www.peyzajcenter.com/tr/	Peyzaj Center	Peyzaj proje, uygulama ve bakım hizmetleri veren firmanın tanıtım sitesi.
15.17	http://www.fayproje.com	Fay Tasarım ve Planlama	Proje, uygulama, tasarım, bakım ve danışmanlık hizmeti veren firma.
15.18	http://www.cimyapi.com.tr/	Çim Yapı	Çim tohum, gübre ve makinelerini pazarlayan firma.
15.19	http://www.teknocim.com.tr/	Teknoçim	Rulo çim satış ve uygulaması yapan firma.
15.20	http://www.ofis29.com	Ofis29 Peyzaj ve İc Mimarlik	İç ve dış mekanda tasarım ve uygulama hizmeti veren firma.
15.21	http://www.cim-tek.com.tr/	Çimtek Hydroseeding	Püskürtme çim hizmeti sunan, İstanbul merkezli şirket.
15.22	http://www.abiesfidan.com/	Abies Fidancilik	Dış mekan süs bitkileri, üretim ve fidanlık bilgileri.
15.23	http://www.alibabafidanlik.com/	Alibaba Fidanlık ve Peyzaj	Fidanlık ve peyzaj firması, sitede konusunda detaylı bir fotoğraf galerisi var.
15.24	http://www.alioglu.com.tr/	Alioğlu Fidanlık	Bahçe tanzimi, fidanlık hizmetleri, peyzaj uygulamaları.
15.25	http://www.aocdekor.com/	AOC Dekor	Yapay bitki satan firma.
15.26	http://www.bayraklarfidancilik.com	Bayraklar Fidancılık	Sakaryada fidan üretimi ve pazarlaması işi yapan firmanın tanıtım sitesi.
15.27	http://www.esflora.com	Esflora Fidancılık ve Süs Bitkileri	Süs bitkisi fidan üretimi ve pazarlaması yapan firma.
15.28	http://www.peyzajdunyasi.com/	Karaduman Fidancılık	Yalova' da fidan üretimi ve pazarlaması yapan firma.
15.29	http://www.klorofil.com.tr/	Klorofil Peyzaj ve Fidancılık	İthal ve yerli üretim fidan satışı yapan firmanın sitesidir.
15.30	http://www.mutlufidan.com	Mutlu Fidancılık	Fidan, orman ürünleri ve tohum satışları yapan firmanının tanıtım sitesidir.
15.31	http://www.ozcicekfidancilik.com/	Öz Çiçek ve Fidancılık	Süs bitkileri üretim ve pazarlaması yapan firma.
15.32	http://www.cemalonuralpay.com	Peyzaj Mimarı	Balıkesir, İzmir, Bursa ve Çanakkale bölgelerinde peyzaj tasarım ve planlama, çevre düzenlemesi hizmetleri veren peyzaj mimarı.
15.33	http://www.peyzajmimari.com	Peyzaj Mimarı Buluşma Noktası	Peyzaj mimarları, peyzaj mimarlığı öğrencileri, peyzaj mimarı arayanlar ve iş ilanları bulunan mesleki paylaşım sitesi.
